,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
21,0.47147883925327033,0.5292493243550145,0.5166678761326989,0.5819253256154615,0.4183918407985142,0.5817461013793945,0.5640395028250558,0.6640513283865792
22,0.45879554748535156,0.5418217681175055,0.5297061565310456,0.5945163105809411,0.4132965292249407,0.5871671267918178,0.5750374794006348,0.6547165598188128
23,0.46183918797692586,0.5386966439180596,0.5255071063374364,0.5936091223428416,0.41319053513663156,0.5871022088187081,0.5759803227015904,0.6543278012956891
24,0.45286599979844205,0.5477282945499864,0.528770224992619,0.6151213091473247,0.4318575859069824,0.5683039256504604,0.5567701544080462,0.6487395422799247
25,0.4440169667088708,0.5565252525861873,0.541664345319881,0.6137760960778524,0.44570326805114746,0.5545096397399902,0.5442255565098354,0.617194380078997
26,0.46432437453159064,0.5361591605252998,0.5221093199973883,0.5956192016601562,0.5052366597311837,0.4947888510567801,0.4845974785940988,0.5732470921107701
27,0.4529411848201308,0.5474954649459484,0.5336997453556505,0.6040053256722384,0.4192163944244385,0.5809531893048968,0.5734140532357352,0.6339802060808454
28,0.44272702239280526,0.5577838365421739,0.5422063428302144,0.618493678957917,0.4922387259347098,0.5080301761627197,0.4978752136230469,0.5743312154497419
29,0.4442219845084257,0.5562909148460211,0.5413642705873002,0.6155356473700945,0.4866605486188616,0.5135054247719901,0.5064854621887207,0.5656312533787319
30,0.46106014695278436,0.5393777448077535,0.5268139506495276,0.5952177713083666,0.3812682628631592,0.6191571780613491,0.6073611804417202,0.6986586706978934
31,0.4415137712345567,0.5589317055635674,0.5438367710557095,0.6187536993692088,0.38539423261369976,0.614907945905413,0.6004065786089215,0.6739687238420758
32,0.4375342435615007,0.5629709820414699,0.5514734844828761,0.6184675527173419,0.3959907123020717,0.6042303357805524,0.5955320085797992,0.6718008858816964
33,0.4228974275810774,0.577567876771439,0.5637014078539472,0.6332552710244822,0.3827704020908901,0.617565223148891,0.6051031521388462,0.6976806776864188
34,0.4337521042934684,0.5666658268418423,0.5529536757358285,0.6230386689651845,0.442427396774292,0.5575971262795585,0.5513637747083392,0.6417840548924038
35,0.42467170537904253,0.5757752351982649,0.5610966793326444,0.6377557266590207,0.42041492462158203,0.5795937946864537,0.5698774201529366,0.6637592315673828
36,0.4212345744288245,0.5792318388473155,0.5638277807901072,0.6388640736424646,0.38207646778651644,0.6179983956473214,0.6084177153451102,0.6807571819850377
37,0.42126633400140806,0.5792448354321856,0.5672979133073673,0.6336353213288063,0.4238758087158203,0.5762849535260882,0.5693166596548898,0.6428939955575126
38,0.43354664292446404,0.5668682719385901,0.5549292897069177,0.6225652472917423,0.3708556038992746,0.6292960303170341,0.6248885563441685,0.6805291857038226
39,0.4074710579805596,0.5929738421772801,0.5808938492176144,0.6474324159843977,0.4128293991088867,0.5874945776803153,0.5722169194902692,0.6933588981628418
40,0.40247118750283883,0.5979777491369913,0.5823844643526299,0.6580755544263263,0.41668217522757395,0.5837436403547015,0.5664291381835938,0.6843438829694476
41,0.4010566001714662,0.5994237855423329,0.5864759933116824,0.6561036664386128,0.48671252386910574,0.513244458607265,0.5137905393327985,0.5978189877101353
42,0.3960132598876953,0.6044644644094068,0.5924050974291425,0.6607732551042423,0.3436925070626395,0.656489508492606,0.6438933100019183,0.7413815089634487
43,0.3956910066826399,0.604784233625545,0.5942135300747183,0.6576113146404887,0.38278954369681223,0.617382458278111,0.6069876807076591,0.6894510814121791
44,0.3963170606036519,0.6041173713151798,0.5896743064702943,0.6647929701694223,0.36903776441301617,0.6310394832066127,0.6142339706420898,0.7494542258126395
45,0.3722517767617869,0.6281854052876317,0.6130058820857558,0.688086886738622,0.36485794612339567,0.6351665769304548,0.6248241833278111,0.7198843955993652
46,0.38690469431322677,0.6134963811830033,0.6008820201075354,0.6684527729832849,0.3526301383972168,0.6474216324942452,0.6278775078909737,0.7355360303606305
47,0.3663910266964935,0.6340144401372865,0.6198294883550599,0.6910537897154342,0.42434753690447125,0.5757786205836705,0.5671822002955845,0.6735506057739258
48,0.36694411344306416,0.6334602001101471,0.6149475629939589,0.7033553899720658,0.3376345634460449,0.6624729973929269,0.6414587157113212,0.7626578467232841
49,0.3560465213864349,0.6443793718204942,0.6295547485351562,0.7102543586908385,0.36625395502362934,0.6337322507585798,0.6208249500819615,0.7319825036185128
50,0.35181706450706307,0.6486003787018532,0.6305532233659611,0.7168619909951853,0.3919703619820731,0.6080116544451032,0.5891004289899554,0.7142436844961983
51,0.35711337244787883,0.6432702264120412,0.6260034871655841,0.7133054955061092,0.36852550506591797,0.6317198617117745,0.616621562412807,0.7219779150826591
52,0.3779901016590207,0.6223740688590116,0.6079498113587846,0.6839495814123819,0.3650032452174595,0.6352662358965192,0.6188604491097587,0.7586526870727539
53,0.3693608128747275,0.6309734167054643,0.61509921938874,0.7003241250681322,0.3405067580086844,0.6597514833722796,0.6400413513183594,0.7787575721740723
54,0.3510170870049055,0.6493219774822856,0.6305783737537473,0.7256680865620457,0.3721402032034738,0.6283114297049386,0.6160345077514648,0.7305222920009068
55,0.34414566394894625,0.6562304829442224,0.6375848193501317,0.734517075294672,0.3872061456952776,0.6128756659371513,0.595888478415353,0.7584856578281948
56,0.3523156809252362,0.6480221859244413,0.6289447518282159,0.7315619712652162,0.43487000465393066,0.5651883397783551,0.5547393390110561,0.6733927045549665
57,0.3470929833345635,0.6532555513603743,0.6361909023551053,0.7264658018600109,0.36417811257498606,0.6359189578465053,0.6199322428022113,0.7392865589686802
58,0.35108734840570494,0.6492462158203125,0.6313466803972111,0.7245461663534475,0.3112071582249233,0.6890533992222377,0.6675124849591937,0.8111828395298549
59,0.3529479448185411,0.6473768367323764,0.6301745924838754,0.7214566607807957,0.3203648839678083,0.6799590247017997,0.6598291397094727,0.780055318559919
60,0.3377405654552371,0.6626851281454397,0.649202213730923,0.726085618484852,0.3749924727848598,0.6250131470816476,0.6104774475097656,0.7401601927621024
61,0.32044481676678327,0.6799716505893442,0.6643687847048737,0.7499221092046693,0.30683561733790804,0.6933370317731585,0.6766155787876674,0.8003424235752651
62,0.323986851891806,0.676413336465525,0.6624735011610874,0.7414804946544559,0.36767455509730745,0.6329333441598075,0.6161813735961914,0.7477621350969587
63,0.3286363025044286,0.6717042257619459,0.6561058399289154,0.7402347742125045,0.32354116439819336,0.6765922818865094,0.6648103169032505,0.7558099201747349
64,0.32758797046750093,0.6727902612020803,0.6600019765454669,0.7307843496633131,0.36623900277273996,0.6339661734444755,0.6211408206394741,0.7395545414515904
