,start time,end time,loss,DSC,SEN,PPV,val start time,val end time,val_loss,val_DSC,val_SEN,val_PPV
0,2023-06-08 10:34:16,2023-06-08 10:37:45,9.01580810546875,0.1829520494509966,0.23128944788223657,0.8121023422632462,2023-06-08 10:37:45,2023-06-08 10:38:38,8.955348088191105,0.21163084568121496,0.2549601823855669,0.8696273412459936
1,2023-06-08 10:38:48,2023-06-08 10:42:13,8.97635748447516,0.19392984341352415,0.24155592307066306,0.7836872003017328,2023-06-08 10:42:13,2023-06-08 10:43:07,8.939818553435497,0.22096785520895934,0.2616591575818184,0.7661938789563302
2,2023-06-08 10:43:17,2023-06-08 10:46:42,8.957275390625,0.20583771436642379,0.25691998310578174,0.6929601033528646,2023-06-08 10:46:42,2023-06-08 10:47:36,8.924244416065704,0.23787332192445412,0.2961780841533954,0.68011474609375
3,2023-06-08 10:47:46,2023-06-08 10:51:11,8.932020920973558,0.2260896242581881,0.29218404720991087,0.6743459946069962,2023-06-08 10:51:11,2023-06-08 10:52:05,8.89453359750601,0.25712120838654345,0.3283523657383063,0.6675294729379507
4,2023-06-08 10:52:15,2023-06-08 10:55:41,8.909984882061298,0.24869943276429787,0.3136328672751402,0.6543219150641025,2023-06-08 10:55:41,2023-06-08 10:56:34,8.875640086638622,0.27600982861641127,0.34064209766877,0.6612795316256009
5,2023-06-08 10:56:45,2023-06-08 11:00:10,8.895249586838942,0.26183355771578276,0.32874315212934446,0.6203143290984325,2023-06-08 11:00:10,2023-06-08 11:01:02,8.859443860176283,0.3094454545241136,0.3598484137119391,0.629378196520683
6,2023-06-08 11:01:15,2023-06-08 11:04:40,8.874906882261618,0.2900376197619316,0.35797701126489884,0.595169165195563,2023-06-08 11:04:40,2023-06-08 11:05:33,8.82883081680689,0.3465431898068159,0.411225098830003,0.6239034212552584
7,2023-06-08 11:05:44,2023-06-08 11:09:09,8.851454514723558,0.3175813723833133,0.3912204840244391,0.6139731773963342,2023-06-08 11:09:09,2023-06-08 11:10:03,8.837360088641827,0.3399828397310697,0.4107807355049329,0.6294058775290464
8,2023-06-08 11:10:08,2023-06-08 11:13:33,8.833118927784454,0.33979320526123047,0.41647622524163663,0.6324387574807192,2023-06-08 11:13:33,2023-06-08 11:14:27,8.806612454927885,0.36579151642628205,0.4420918684739333,0.6446874569623898
9,2023-06-08 11:14:37,2023-06-08 11:18:02,8.81228246444311,0.3648626865484776,0.44335066966521436,0.6513077662541316,2023-06-08 11:18:02,2023-06-08 11:18:57,8.804887820512821,0.3726370884821965,0.4469151619153145,0.6412144685402895
10,2023-06-08 11:19:07,2023-06-08 11:22:31,8.797979110326523,0.3807265452849559,0.463408934764373,0.6645185030423678,2023-06-08 11:22:31,2023-06-08 11:23:25,8.81254147260617,0.37349402598845655,0.43946222158578724,0.6393280029296875
11,2023-06-08 11:23:35,2023-06-08 11:27:01,8.78402318709936,0.3957690703563201,0.4809112059764373,0.677223401191907,2023-06-08 11:27:01,2023-06-08 11:27:55,8.80731201171875,0.37544465676332134,0.4512649438320062,0.6492536984957181
12,2023-06-08 11:28:06,2023-06-08 11:31:34,8.776094094300882,0.4048627706674429,0.49148246569511217,0.684063984797551,2023-06-08 11:31:34,2023-06-08 11:32:28,8.797126965645033,0.3798810274173052,0.45582287128155047,0.651059077336238
13,2023-06-08 11:32:38,2023-06-08 11:36:07,8.760811047676283,0.42134954990484774,0.5114725553072416,0.6974540123572717,2023-06-08 11:36:07,2023-06-08 11:37:01,8.788588303786058,0.3929760272686298,0.46742444160657054,0.6653518676757812
14,2023-06-08 11:37:12,2023-06-08 11:40:39,8.756226368439503,0.4259771200326773,0.5167266161013873,0.7016297364846255,2023-06-08 11:40:39,2023-06-08 11:41:33,8.788536658653847,0.39401594797770184,0.46809592613807094,0.6598571386092749
15,2023-06-08 11:41:43,2023-06-08 11:45:09,8.746081229967949,0.4379827059232272,0.530981699625651,0.7103189321664664,2023-06-08 11:45:09,2023-06-08 11:46:04,8.790498391175882,0.39214212466508913,0.4643302330603966,0.6593900827261118
16,2023-06-08 11:46:08,2023-06-08 11:49:34,8.73946282802484,0.44536580794896835,0.5395596822102865,0.7168503785744692,2023-06-08 11:49:34,2023-06-08 11:50:27,8.7825685158754,0.402314210549379,0.47640477693997896,0.6666859357784956
17,2023-06-08 11:50:37,2023-06-08 11:54:02,8.733849158653847,0.452704845330654,0.54796629685622,0.7131780966734275,2023-06-08 11:54:02,2023-06-08 11:54:57,8.789033547425882,0.3917500178019206,0.47057303404196715,0.607369887523162
18,2023-06-08 11:55:02,2023-06-08 11:58:28,8.721146803635817,0.4954629555726663,0.5749889765030298,0.676043437077449,2023-06-08 11:58:28,2023-06-08 11:59:21,8.772423377403847,0.42334786439553285,0.49146750034430087,0.6068886976975661
19,2023-06-08 11:59:32,2023-06-08 12:02:57,8.708006247495993,0.5162566258357122,0.5954254346016126,0.6884845831455328,2023-06-08 12:02:57,2023-06-08 12:03:52,8.791559463892227,0.3977182094867413,0.4706323085687099,0.5733980032113882
20,2023-06-08 12:03:57,2023-06-08 12:07:23,8.700821314102564,0.5278874910794772,0.6083549108260717,0.6984834915552384,2023-06-08 12:07:23,2023-06-08 12:08:16,8.775658240685097,0.42368776370317507,0.4939861786671174,0.5909619453625802
21,2023-06-08 12:08:28,2023-06-08 12:11:53,8.693926688952324,0.5377954336313101,0.6178158491085737,0.7071334643241687,2023-06-08 12:11:53,2023-06-08 12:12:46,8.787303435496796,0.4126240656926082,0.4771628746619591,0.5874828436435797
22,2023-06-08 12:12:52,2023-06-08 12:16:17,8.687639285356571,0.5455479744153146,0.626937964023688,0.7123226263584235,2023-06-08 12:16:18,2023-06-08 12:17:12,8.794724684495192,0.4005578603499975,0.4677107884333684,0.5647621154785156
23,2023-06-08 12:17:18,2023-06-08 12:20:42,8.680396446814903,0.5559445894681491,0.637655991774339,0.7209002176920573,2023-06-08 12:20:42,2023-06-08 12:21:36,8.765621869991987,0.43628174219376004,0.507210951585036,0.6041803604517227
24,2023-06-08 12:21:47,2023-06-08 12:25:12,8.677657689803686,0.560053947644356,0.6426255641839443,0.7248194767878606,2023-06-08 12:25:12,2023-06-08 12:26:06,8.758210793519632,0.44593233939928884,0.5143281985551883,0.6098230802095853
25,2023-06-08 12:26:17,2023-06-08 12:29:42,8.670845227363783,0.5692759293776292,0.6516803839267828,0.7318228208101712,2023-06-08 12:29:42,2023-06-08 12:30:36,8.767947465945513,0.43597925626314604,0.5020483946188902,0.6103335649539263
26,2023-06-08 12:30:41,2023-06-08 12:34:08,8.665411533453526,0.5761759831355169,0.6596574049729568,0.738006591796875,2023-06-08 12:34:08,2023-06-08 12:35:02,8.757551144330929,0.44805653889973956,0.5186833112667768,0.6132122920109675
27,2023-06-08 12:35:12,2023-06-08 12:38:36,8.667169032952724,0.58666014059996,0.6622100243201623,0.7153994731414013,2023-06-08 12:38:36,2023-06-08 12:39:31,8.761120918469551,0.4427605653420473,0.5152848561604818,0.57416138282189
28,2023-06-08 12:39:36,2023-06-08 12:43:02,8.652110564403046,0.6118642855913211,0.6858252500876402,0.7306565504807693,2023-06-08 12:43:02,2023-06-08 12:43:55,8.758936172876602,0.4475506513546675,0.5235103704990485,0.5778786096817408
29,2023-06-08 12:44:00,2023-06-08 12:47:25,8.644604022686298,0.6222729805188302,0.6955308180588943,0.7396146823198367,2023-06-08 12:47:25,2023-06-08 12:48:19,8.747913849659454,0.46666208902994794,0.5329652932974008,0.5936228923308544
30,2023-06-08 12:48:30,2023-06-08 12:51:55,8.640427809495192,0.6290050897842798,0.7030788323818109,0.7456045884352464,2023-06-08 12:51:55,2023-06-08 12:52:50,8.770210461738783,0.4349805880815555,0.5028015527969751,0.5606879209860777
31,2023-06-08 12:52:55,2023-06-08 12:56:21,8.638992700821314,0.6304818177834536,0.7045210324800931,0.7467354016426282,2023-06-08 12:56:21,2023-06-08 12:57:16,8.754543989132612,0.45081412486540967,0.525242194151267,0.5877756950182792
32,2023-06-08 12:57:21,2023-06-08 13:00:46,8.638191418770033,0.6317362663073417,0.7057765569442358,0.7480557759602865,2023-06-08 13:00:46,2023-06-08 13:01:39,8.73977269881811,0.47391324165539866,0.5422963362473708,0.5979360922788962
33,2023-06-08 13:01:50,2023-06-08 13:05:15,8.632976825420673,0.6395972814315405,0.7137942191882011,0.7543721321301583,2023-06-08 13:05:15,2023-06-08 13:06:09,8.742818979116587,0.4725950192182492,0.5401559487367288,0.5984110709948417
34,2023-06-08 13:06:15,2023-06-08 13:09:41,8.627795097155449,0.6471814864721054,0.7210341233473557,0.7607641953688401,2023-06-08 13:09:41,2023-06-08 13:10:36,8.758086375701122,0.45504076052934694,0.5221748352050781,0.5793841435359075
35,2023-06-08 13:10:42,2023-06-08 13:14:07,8.62381607446915,0.6510597620254908,0.7253989195212339,0.7638136056753305,2023-06-08 13:14:07,2023-06-08 13:15:01,8.732896071213942,0.48395078610151243,0.5500491215632513,0.6137815622182993
36,2023-06-08 13:15:12,2023-06-08 13:18:37,8.620123447516026,0.656585204295623,0.730770991398738,0.7684355026636368,2023-06-08 13:18:37,2023-06-08 13:19:31,8.751813839643429,0.4578571319580078,0.5291459499261318,0.5877121167305188
37,2023-06-08 13:19:36,2023-06-08 13:23:02,8.618104592347757,0.6596825428498096,0.7336148482102615,0.7713329608623798,2023-06-08 13:23:02,2023-06-08 13:23:54,8.747671274038462,0.4673499082907652,0.5320914830916967,0.5984784639798678
38,2023-06-08 13:24:00,2023-06-08 13:27:25,8.617056039663462,0.660977290226863,0.7351597516964643,0.7727334438226162,2023-06-08 13:27:25,2023-06-08 13:28:19,8.73331549228766,0.4835468194423578,0.5534464029165415,0.6061001313038361
39,2023-06-08 13:28:24,2023-06-08 13:31:50,8.615062224559296,0.6657561766795623,0.7393356714493189,0.776213621481871,2023-06-08 13:31:50,2023-06-08 13:32:43,8.726922450921474,0.4935106130746695,0.5628245427058294,0.6231577946589544
40,2023-06-08 13:32:54,2023-06-08 13:36:19,8.610623873197115,0.6706467652932192,0.7448709928072416,0.7800559019431089,2023-06-08 13:36:20,2023-06-08 13:37:14,8.739708533653847,0.47611080071864986,0.5434806530292218,0.6016347836225461
41,2023-06-08 13:37:19,2023-06-08 13:40:45,8.61148462540064,0.6700477600097656,0.7442855345897186,0.7800403986221704,2023-06-08 13:40:45,2023-06-08 13:41:38,8.735149676983173,0.48201634333683896,0.5476831289438101,0.6096230042286408
42,2023-06-08 13:41:44,2023-06-08 13:45:10,8.607987623948317,0.6750200711763822,0.7489529145069611,0.7841605651072967,2023-06-08 13:45:10,2023-06-08 13:46:04,8.730883476061699,0.4893334706624349,0.5567552615434695,0.6122864943284255
43,2023-06-08 13:46:10,2023-06-08 13:49:36,8.604866223457533,0.6797158656976162,0.7529413761236728,0.7884075947296925,2023-06-08 13:49:36,2023-06-08 13:50:28,8.73421380458734,0.4835332723764273,0.5546224056146084,0.6076554518479568
44,2023-06-08 13:50:34,2023-06-08 13:54:00,8.602213541666666,0.6833319052671775,0.7574303455841846,0.7910468272673779,2023-06-08 13:54:00,2023-06-08 13:54:55,8.728062556340145,0.4950677920610477,0.5633200620993589,0.6142914600861378
45,2023-06-08 13:55:05,2023-06-08 13:58:31,8.599211863982372,0.6884479033641326,0.761615704267453,0.7957287812844301,2023-06-08 13:58:31,2023-06-08 13:59:24,8.721514579577324,0.4993813832600911,0.565095461331881,0.6253315852238581
46,2023-06-08 13:59:35,2023-06-08 14:03:00,8.598336244240786,0.6893570728791065,0.7630180945763221,0.7963661780724158,2023-06-08 14:03:00,2023-06-08 14:03:54,8.724366799379007,0.4964921413323818,0.5650962927402594,0.6220705081255008
47,2023-06-08 14:04:00,2023-06-08 14:07:26,8.598233736478365,0.6891273107284155,0.7631664765186799,0.7956584050105169,2023-06-08 14:07:26,2023-06-08 14:08:19,8.728692470452724,0.4904973445794521,0.5583506853152544,0.6183901077661759
48,2023-06-08 14:08:25,2023-06-08 14:11:50,8.597275954026442,0.6903263972355769,0.7642533228947566,0.7969714433718951,2023-06-08 14:11:50,2023-06-08 14:12:44,8.73114483173077,0.4915609115209335,0.5566956935784756,0.6206205319135617
49,2023-06-08 14:12:49,2023-06-08 14:16:15,8.595116248497597,0.6946544158153045,0.7675569974459134,0.800448491023137,2023-06-08 14:16:15,2023-06-08 14:17:08,8.724383231921074,0.49910256801507413,0.5666672144180689,0.6295769520294971
50,2023-06-08 14:17:14,2023-06-08 14:20:40,8.594041090745192,0.6952811021071214,0.7685981163611779,0.8016863602858323,2023-06-08 14:20:40,2023-06-08 14:21:33,8.718041053185097,0.5048224620330029,0.573874008961213,0.6292044810759716
51,2023-06-08 14:21:43,2023-06-08 14:25:08,8.593248416215946,0.6963303883870443,0.7699900896121294,0.8023307995918469,2023-06-08 14:25:08,2023-06-08 14:26:03,8.725261981670673,0.49793262970753205,0.5646617595966046,0.622413341815655
52,2023-06-08 14:26:09,2023-06-08 14:29:34,8.591237386067709,0.6993204752604166,0.7726068741235977,0.8048574007474459,2023-06-08 14:29:34,2023-06-08 14:30:28,8.712726299579327,0.5115726177509015,0.5793105883476062,0.6375958858392178
53,2023-06-08 14:30:38,2023-06-08 14:34:03,8.587591709234776,0.7047110337477464,0.7777123573498849,0.8094780750763721,2023-06-08 14:34:04,2023-06-08 14:34:58,8.718993358122997,0.5014449388552935,0.571352053911258,0.6262715657552084
54,2023-06-08 14:35:03,2023-06-08 14:38:29,8.589137150691105,0.7020565913273737,0.7747297042455429,0.8076421297513522,2023-06-08 14:38:29,2023-06-08 14:39:23,8.731820130959536,0.48830550756209934,0.5579805129613632,0.6174955123510116
55,2023-06-08 14:39:28,2023-06-08 14:42:54,8.587263058393429,0.7052653386042669,0.778065412472456,0.8095735892271384,2023-06-08 14:42:54,2023-06-08 14:43:47,8.72036351913061,0.4999536367563101,0.5707037510016025,0.6262250068860177
56,2023-06-08 14:43:53,2023-06-08 14:47:19,8.586683224409054,0.7064857482910156,0.7795992142114884,0.8108497032752404,2023-06-08 14:47:19,2023-06-08 14:48:12,8.72277362530048,0.49524537110940003,0.5663227179111578,0.6263147989908854
57,2023-06-08 14:48:18,2023-06-08 14:51:44,8.585904634915865,0.7069500654171674,0.7796229827098358,0.8113651275634766,2023-06-08 14:51:44,2023-06-08 14:52:37,8.726983486077724,0.4946404481545473,0.5625822605230869,0.621831796108148
