,start time,end time,loss,DSC,SEN,PPV,val start time,val end time,val_loss,val_DSC,val_SEN,val_PPV
0,2023-05-19 14:56:38,2023-05-19 15:00:51,0.8879934946695963,0.10074134100051153,0.1232663903917585,0.38506217229933964,2023-05-19 15:00:51,2023-05-19 15:01:41,0.8865293661753336,0.10513629515965779,0.14007697502772012,0.12636446952819824
1,2023-05-19 15:01:41,2023-05-19 15:05:55,0.7955660138811383,0.21229353405180432,0.21878010886056082,0.22641227358863467,2023-05-19 15:05:55,2023-05-19 15:06:46,0.8926051457722982,0.10651546716690063,0.12224013606707256,0.12456837296485901
2,2023-05-19 15:06:47,2023-05-19 15:11:02,0.745086669921875,0.2601947784423828,0.2685611134483701,0.2678162711007254,2023-05-19 15:11:02,2023-05-19 15:11:52,0.8699450492858887,0.12953341007232666,0.1458543340365092,0.13688833514849344
3,2023-05-19 15:11:53,2023-05-19 15:16:08,0.7346034277053106,0.2685092971438453,0.2789878845214844,0.27548737753005254,2023-05-19 15:16:08,2023-05-19 15:16:59,0.752288818359375,0.24812418222427368,0.2575208346048991,0.2560874621073405
4,2023-05-19 15:17:00,2023-05-19 15:21:14,0.7088137127104259,0.29447744006202337,0.3047632489885603,0.2990330060323079,2023-05-19 15:21:14,2023-05-19 15:22:04,0.7442225615183512,0.2572232484817505,0.2588084936141968,0.288840373357137
5,2023-05-19 15:22:05,2023-05-19 15:26:20,0.7133118311564127,0.2885012172517322,0.30006908235095797,0.28997920808337985,2023-05-19 15:26:20,2023-05-19 15:27:11,0.7636246681213379,0.23564638694127402,0.24872934818267822,0.24578261375427246
6,2023-05-19 15:27:12,2023-05-19 15:31:26,0.6994436354864211,0.3022465251740955,0.31550125848679317,0.3033623014177595,2023-05-19 15:31:26,2023-05-19 15:32:17,0.674424966176351,0.32738812764485675,0.339496374130249,0.3318025271097819
7,2023-05-19 15:32:18,2023-05-19 15:36:33,0.6725506555466425,0.3293642543611072,0.3381869452340262,0.3328977312360491,2023-05-19 15:36:33,2023-05-19 15:37:24,0.734309991200765,0.266057829062144,0.276631494363149,0.28302741050720215
8,2023-05-19 15:37:25,2023-05-19 15:41:39,0.6582440875825428,0.343635014125279,0.35437860943022226,0.3430357887631371,2023-05-19 15:41:39,2023-05-19 15:42:30,0.6820767720540365,0.3185022274653117,0.3324470520019531,0.32829538981119794
9,2023-05-19 15:42:31,2023-05-19 15:46:46,0.6475085758027577,0.3540866488502139,0.3581025486900693,0.3583971659342448,2023-05-19 15:46:46,2023-05-19 15:47:37,0.6670517921447754,0.33355923493703205,0.3329126238822937,0.3538956642150879
10,2023-05-19 15:47:38,2023-05-19 15:51:54,0.6744231269473121,0.3267798650832403,0.3368998482113793,0.3275067465645926,2023-05-19 15:51:54,2023-05-19 15:52:45,0.6982839902242025,0.3019982576370239,0.30935869614283246,0.31026820341746014
11,2023-05-19 15:52:46,2023-05-19 15:57:00,0.6434671311151414,0.35792471113659086,0.36592410859607516,0.3603174572899228,2023-05-19 15:57:00,2023-05-19 15:57:51,0.645026683807373,0.35574313004811603,0.35960229237874347,0.37335824966430664
12,2023-05-19 15:57:52,2023-05-19 16:02:09,0.6274683816092355,0.37395974567958284,0.38318175361269996,0.375668139684768,2023-05-19 16:02:09,2023-05-19 16:03:00,0.6070848306020101,0.3938738902409871,0.39820289611816406,0.4003003040949504
13,2023-05-19 16:03:01,2023-05-19 16:07:15,0.6225231715611049,0.3787611098516555,0.38250296456473215,0.3861515862601144,2023-05-19 16:07:15,2023-05-19 16:08:07,0.6335561275482178,0.3671613534291585,0.3783405621846517,0.3771688938140869
14,2023-05-19 16:08:08,2023-05-19 16:12:22,0.624904677981422,0.3762517202468145,0.38111377897716703,0.38003290267217726,2023-05-19 16:12:22,2023-05-19 16:13:13,0.6394006411234537,0.36083706219991046,0.37231425444285077,0.3670061429341634
15,2023-05-19 16:13:13,2023-05-19 16:17:28,0.6185669671921503,0.382652827671596,0.3850702104114351,0.3898292723156157,2023-05-19 16:17:28,2023-05-19 16:18:20,0.7112272580464681,0.2891619602839152,0.2855531970659892,0.3054011861483256
16,2023-05-19 16:18:20,2023-05-19 16:22:33,0.6257100786481585,0.3753681636991955,0.3807539712815058,0.380755242847261,2023-05-19 16:22:33,2023-05-19 16:23:24,0.6225961446762085,0.37798452377319336,0.3880363702774048,0.3845587174097697
17,2023-05-19 16:23:25,2023-05-19 16:27:38,0.6026162647065663,0.3984768277122861,0.4019751775832403,0.4039191291445777,2023-05-19 16:27:38,2023-05-19 16:28:29,0.6137032906214396,0.386762539545695,0.3910503387451172,0.39817766348520917
18,2023-05-19 16:28:30,2023-05-19 16:32:44,0.5817880630493164,0.4193261918567476,0.41918927147274926,0.43013300214494976,2023-05-19 16:32:44,2023-05-19 16:33:36,0.600232720375061,0.40028925736745197,0.4064782460530599,0.4078210989634196
19,2023-05-19 16:33:37,2023-05-19 16:37:50,0.5833853767031715,0.41774849664597286,0.4174831935337612,0.42956229618617464,2023-05-19 16:37:50,2023-05-19 16:38:41,0.6325230598449707,0.36776912212371826,0.3837047020594279,0.38637737433115643
20,2023-05-19 16:38:42,2023-05-19 16:42:55,0.5978502546037946,0.40315918695359004,0.40227771940685453,0.41582289196196054,2023-05-19 16:42:55,2023-05-19 16:43:46,0.6114078362782797,0.38907527923583984,0.38582873344421387,0.4034535090128581
21,2023-05-19 16:43:47,2023-05-19 16:48:01,0.6005105064028785,0.40030252365838914,0.40107009524390813,0.41104139600481304,2023-05-19 16:48:01,2023-05-19 16:48:52,0.6031724214553833,0.3970786730448405,0.3979996045430501,0.41582099596659344
22,2023-05-19 16:48:53,2023-05-19 16:53:07,0.5672934395926339,0.4336664109002976,0.4293818700881231,0.4539821261451358,2023-05-19 16:53:07,2023-05-19 16:53:58,0.5621820290883383,0.4381588300069173,0.43384699026743573,0.4626932144165039
23,2023-05-19 16:53:59,2023-05-19 16:58:14,0.563176018851144,0.43771389552525114,0.4321451641264416,0.4596187954857236,2023-05-19 16:58:14,2023-05-19 16:59:05,0.6210240125656128,0.3793872594833374,0.37032727400461835,0.4319005012512207
24,2023-05-19 16:59:05,2023-05-19 17:03:21,0.5578922090076265,0.442901611328125,0.43506849379766555,0.46910027095249723,2023-05-19 17:03:21,2023-05-19 17:04:12,0.5586667060852051,0.44169044494628906,0.4290008544921875,0.4864121675491333
25,2023-05-19 17:04:13,2023-05-19 17:08:25,0.559124265398298,0.4417248680478051,0.43876393636067706,0.45882152375720797,2023-05-19 17:08:25,2023-05-19 17:09:16,0.5762191613515218,0.4240458011627197,0.4272079070409139,0.44576704502105713
26,2023-05-19 17:09:17,2023-05-19 17:13:32,0.5587368011474609,0.4419801802862258,0.437313715616862,0.46116937909807476,2023-05-19 17:13:32,2023-05-19 17:14:22,0.6081117788950602,0.3922127882639567,0.4011577367782593,0.40014922618865967
27,2023-05-19 17:14:23,2023-05-19 17:18:38,0.5524438676379976,0.44840562911260695,0.44203858148484004,0.4677432832263765,2023-05-19 17:18:38,2023-05-19 17:19:29,0.532143751780192,0.4681905110677083,0.4614461263020833,0.4927583932876587
28,2023-05-19 17:19:30,2023-05-19 17:23:44,0.5437656584240141,0.4570223944527762,0.4501621609642392,0.4800817852928525,2023-05-19 17:23:44,2023-05-19 17:24:35,0.5656331380208334,0.43451523780822754,0.4333541790644328,0.4555956522623698
29,2023-05-19 17:24:36,2023-05-19 17:28:50,0.5240103403727213,0.4768135434105283,0.46788914998372394,0.5066253117152623,2023-05-19 17:28:50,2023-05-19 17:29:42,0.5833296378453573,0.41718045870463055,0.4194958607355754,0.4463259776433309
30,2023-05-19 17:29:42,2023-05-19 17:33:57,0.5259864897955031,0.47478902907598586,0.4649983360653832,0.5037062508719308,2023-05-19 17:33:57,2023-05-19 17:34:49,0.5319604078928629,0.4682900110880534,0.4707154432932536,0.49130789438883465
31,2023-05-19 17:34:49,2023-05-19 17:39:04,0.5086312521071661,0.4921711967104957,0.4844012941632952,0.5161088307698568,2023-05-19 17:39:04,2023-05-19 17:39:56,0.5275007088979086,0.47311941782633465,0.4629327456156413,0.509788433710734
32,2023-05-19 17:39:57,2023-05-19 17:44:11,0.5126157488141742,0.4882536388578869,0.480120613461449,0.5124165671212333,2023-05-19 17:44:11,2023-05-19 17:45:02,0.5623970826466879,0.43774811426798504,0.4373352924982707,0.4643528461456299
33,2023-05-19 17:45:03,2023-05-19 17:49:17,0.5120248794555664,0.48876875922793434,0.4807385035923549,0.5141513007027763,2023-05-19 17:49:17,2023-05-19 17:50:09,0.5296802520751953,0.47057652473449707,0.47048266728719074,0.4955743948618571
34,2023-05-19 17:50:09,2023-05-19 17:54:24,0.4878456479027158,0.5129844120570591,0.5008144378662109,0.5402047293526786,2023-05-19 17:54:24,2023-05-19 17:55:15,0.49728870391845703,0.5031294822692871,0.4954254627227783,0.5299940903981527
35,2023-05-19 17:55:16,2023-05-19 17:59:30,0.49140812101818265,0.5094000952584403,0.499567258925665,0.5338637034098307,2023-05-19 17:59:30,2023-05-19 18:00:21,0.5315429369608561,0.4686730702718099,0.47131601969401044,0.4844919840494792
36,2023-05-19 18:00:22,2023-05-19 18:04:35,0.4815950847807385,0.5192075456891742,0.5092946007138207,0.545684950692313,2023-05-19 18:04:35,2023-05-19 18:05:27,0.518632173538208,0.4817648728688558,0.47230370839436847,0.5111749966939291
37,2023-05-19 18:05:27,2023-05-19 18:09:40,0.48898624238513766,0.5117768333071754,0.49792035420735675,0.5419572194417318,2023-05-19 18:09:40,2023-05-19 18:10:31,0.4983593225479126,0.501936674118042,0.5009555021921793,0.5213743050893148
38,2023-05-19 18:10:32,2023-05-19 18:14:47,0.49258436475481304,0.5080545516241164,0.5037357239496141,0.523975099836077,2023-05-19 18:14:47,2023-05-19 18:15:38,0.559318741162618,0.4407883087793986,0.4580208857854207,0.45970312754313153
39,2023-05-19 18:15:39,2023-05-19 18:19:54,0.46219171796526226,0.5383751732962472,0.5240081605457124,0.5680117380051386,2023-05-19 18:19:54,2023-05-19 18:20:45,0.4685813585917155,0.5316973924636841,0.5210750500361124,0.5582586129506429
40,2023-05-19 18:20:46,2023-05-19 18:25:01,0.44922824133010136,0.5514397848220098,0.5421195257277716,0.5740930466424852,2023-05-19 18:25:01,2023-05-19 18:25:52,0.4677110513051351,0.5325680176417033,0.53232741355896,0.5527007579803467
41,2023-05-19 18:25:53,2023-05-19 18:30:07,0.45294212159656344,0.5478674570719401,0.5371503829956055,0.571643556867327,2023-05-19 18:30:07,2023-05-19 18:30:58,0.48414727052052814,0.5162853399912516,0.5166524648666382,0.5386298497517904
42,2023-05-19 18:30:59,2023-05-19 18:35:13,0.4680546351841518,0.5326509929838634,0.5230493999662853,0.5544091179257348,2023-05-19 18:35:14,2023-05-19 18:36:04,0.5137728055318197,0.48661239941914874,0.4792524178822835,0.5206049283345541
43,2023-05-19 18:36:05,2023-05-19 18:40:19,0.4477076757521856,0.5529676164899554,0.5454818180629185,0.572412581670852,2023-05-19 18:40:19,2023-05-19 18:41:11,0.5086030960083008,0.4917755126953125,0.48667128880818683,0.5220253070195516
44,2023-05-19 18:41:11,2023-05-19 18:45:27,0.44193635668073383,0.5587680907476515,0.5470833551316034,0.5840736570812407,2023-05-19 18:45:27,2023-05-19 18:46:18,0.5240846474965414,0.4760924180348714,0.4833478530248006,0.5071245431900024
45,2023-05-19 18:46:18,2023-05-19 18:50:34,0.4484184810093471,0.5521752493722099,0.5446163359142485,0.5716564541771298,2023-05-19 18:50:34,2023-05-19 18:51:25,0.43810097376505536,0.5623352527618408,0.5520997047424316,0.600251317024231
46,2023-05-19 18:51:26,2023-05-19 18:55:41,0.4361998240152995,0.5644903182983398,0.5598781676519484,0.5809040069580078,2023-05-19 18:55:41,2023-05-19 18:56:31,0.4764015277226766,0.5238385597864786,0.5150980154673258,0.5456622838973999
47,2023-05-19 18:56:32,2023-05-19 19:00:45,0.4348846617199126,0.5657874516078404,0.5606743948800224,0.5820553189232236,2023-05-19 19:00:45,2023-05-19 19:01:36,0.4397169351577759,0.5603857040405273,0.5597215890884399,0.5865110158920288
48,2023-05-19 19:01:36,2023-05-19 19:05:49,0.4202464875720796,0.5803607759021577,0.5692755381266276,0.6025260743640718,2023-05-19 19:05:49,2023-05-19 19:06:41,0.4502488374710083,0.5499884287516276,0.5286538203557333,0.5916281541188558
49,2023-05-19 19:06:41,2023-05-19 19:10:54,0.4210819970993769,0.5795633225213914,0.5679508390880766,0.6068296886625744,2023-05-19 19:10:54,2023-05-19 19:11:46,0.45409051577250165,0.5460356076558431,0.5495055516560873,0.5659552415211996
50,2023-05-19 19:11:46,2023-05-19 19:16:01,0.4104634239560082,0.5900909787132627,0.5738055819556827,0.6204711369105748,2023-05-19 19:16:01,2023-05-19 19:16:52,0.452392578125,0.5480968952178955,0.5434180895487467,0.5745172500610352
51,2023-05-19 19:16:53,2023-05-19 19:21:07,0.4043565477643694,0.596196174621582,0.5843535377865746,0.6182613372802734,2023-05-19 19:21:07,2023-05-19 19:21:58,0.46493613719940186,0.535311738650004,0.514523426691691,0.5865248441696167
52,2023-05-19 19:21:59,2023-05-19 19:26:14,0.4079049428304036,0.5926689420427594,0.580901963370187,0.6157782872517904,2023-05-19 19:26:14,2023-05-19 19:27:06,0.4213401476542155,0.5789689222971598,0.5708151261011759,0.613443930943807
53,2023-05-19 19:27:07,2023-05-19 19:31:20,0.40266954331170945,0.5978202819824219,0.5835534504481724,0.6243992305937267,2023-05-19 19:31:20,2023-05-19 19:32:12,0.44890348116556805,0.551185687383016,0.554932435353597,0.5729387998580933
54,2023-05-19 19:32:13,2023-05-19 19:36:27,0.3978359585716611,0.6026960100446429,0.5966207413446336,0.6209130060105097,2023-05-19 19:36:27,2023-05-19 19:37:18,0.47165346145629883,0.5284477472305298,0.5239790280659994,0.5625501076380411
55,2023-05-19 19:37:19,2023-05-19 19:41:33,0.4177697499593099,0.5826959155854725,0.568798337663923,0.6076327732631138,2023-05-19 19:41:34,2023-05-19 19:42:25,0.5199604431788126,0.4801326592763265,0.46980873743693036,0.5228108565012614
56,2023-05-19 19:42:25,2023-05-19 19:46:39,0.396450678507487,0.6040996823992048,0.5923752557663691,0.6284888585408529,2023-05-19 19:46:39,2023-05-19 19:47:29,0.4449801842371623,0.5553247133890787,0.5708947976430258,0.5596505006154379
57,2023-05-19 19:47:30,2023-05-19 19:51:44,0.3839098158336821,0.6165502639043898,0.606052489507766,0.6392420814150855,2023-05-19 19:51:44,2023-05-19 19:52:36,0.4538627465565999,0.5462494691212972,0.543244997660319,0.5728784402211508
58,2023-05-19 19:52:37,2023-05-19 19:56:49,0.36329675856090726,0.6371556690761021,0.6226012366158622,0.6648412431989398,2023-05-19 19:56:49,2023-05-19 19:57:40,0.4325888554255168,0.5677329301834106,0.5568987528483073,0.6026932795842489
59,2023-05-19 19:57:41,2023-05-19 20:01:56,0.3741996855962844,0.6263167063395182,0.6153203873407274,0.6491770971389044,2023-05-19 20:01:56,2023-05-19 20:02:47,0.41950122515360516,0.5807681083679199,0.5588412682215372,0.6344883441925049
60,2023-05-19 20:02:48,2023-05-19 20:07:03,0.3779092516217913,0.6225380670456659,0.6114327566964286,0.6447826567150298,2023-05-19 20:07:03,2023-05-19 20:07:54,0.4303199052810669,0.5698543787002563,0.5780413945515951,0.579651673634847
61,2023-05-19 20:07:55,2023-05-19 20:12:10,0.3638444628034319,0.6366522652762276,0.6243967782883417,0.6613346281505766,2023-05-19 20:12:10,2023-05-19 20:13:02,0.37181417147318524,0.6284164985020956,0.6329240004221598,0.6339729229609171
62,2023-05-19 20:13:02,2023-05-19 20:17:17,0.3568602062406994,0.6436141786121187,0.6355513163975307,0.6613351731073289,2023-05-19 20:17:17,2023-05-19 20:18:08,0.4452451467514038,0.5549907684326172,0.5513699054718018,0.582419753074646
63,2023-05-19 20:18:08,2023-05-19 20:22:22,0.3573061852228074,0.6431694030761719,0.6317674546014695,0.666108040582566,2023-05-19 20:22:22,2023-05-19 20:23:13,0.41805227597554523,0.5822741190592448,0.5653844674428304,0.6201505263646444
64,2023-05-19 20:23:13,2023-05-19 20:27:27,0.3656403677804129,0.6347947801862445,0.6224202655610585,0.6585293724423363,2023-05-19 20:27:27,2023-05-19 20:28:19,0.42187805970509845,0.5780549049377441,0.5814483165740967,0.5903233687082926
